city,latitude,longitude,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,rain_sum,weather_code,wind_speed_10m_max,wind_speed_10m_mean,wind_gusts_10m_max,shortwave_radiation_sum,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,dewpoint_2m_max,dewpoint_2m_min,dewpoint_2m_mean,surface_pressure_mean,cloudcover_mean,year,month_sin,month_cos,day_sin,day_cos,dayofweek_sin,dayofweek_cos,quarter_sin,quarter_cos,rain_sum_rolling_mean_3,temperature_2m_mean_rolling_mean_3,relative_humidity_2m_mean_rolling_mean_3,wind_speed_10m_mean_rolling_mean_3,dewpoint_2m_mean_rolling_mean_3,rain_sum_rolling_mean_7,temperature_2m_mean_rolling_mean_7,relative_humidity_2m_mean_rolling_mean_7,wind_speed_10m_mean_rolling_mean_7,dewpoint_2m_mean_rolling_mean_7,rain_sum_rolling_mean_14,temperature_2m_mean_rolling_mean_14,relative_humidity_2m_mean_rolling_mean_14,wind_speed_10m_mean_rolling_mean_14,dewpoint_2m_mean_rolling_mean_14,rain_sum_lag_1,temperature_2m_mean_lag_1,relative_humidity_2m_mean_lag_1,wind_speed_10m_mean_lag_1,dewpoint_2m_mean_lag_1,rain_sum_lag_2,temperature_2m_mean_lag_2,relative_humidity_2m_mean_lag_2,wind_speed_10m_mean_lag_2,dewpoint_2m_mean_lag_2,rain_sum_lag_3,temperature_2m_mean_lag_3,relative_humidity_2m_mean_lag_3,wind_speed_10m_mean_lag_3,dewpoint_2m_mean_lag_3,rain_sum_lag_7,temperature_2m_mean_lag_7,relative_humidity_2m_mean_lag_7,wind_speed_10m_mean_lag_7,dewpoint_2m_mean_lag_7
Ho Chi Minh,10.7769,106.7009,2022-02-03,0.9148936170212761,-0.11764705882352892,0.5428571428571425,-0.20731707317073167,3.0,0.8196721311475408,0.5227272727272725,0.2685185185185184,0.3608748481166467,-1.6666666666666667,-1.6666666666666667,-1.770676691729323,-0.8888888888888892,-1.1555555555555554,-0.8897276894041521,0.19361277445113612,-1.6270627062706258,2022,0.8660254037844386,0.5000000000000001,0.6234898018587335,0.7818314824680298,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,-0.20731707317073167,0.5071428571428563,-1.8483709273182949,0.962121212121212,-1.0349600071897183,-0.19163763066202089,0.38469387755101997,-1.3974221267454343,0.8279220779220778,-0.7909717675153097,-0.1938153310104529,0.27602040816326484,-1.2129430719656278,0.521103896103896,-0.7302699996148357,-0.20731707317073167,0.5142857142857135,-1.9999999999999987,1.0,-1.0849285521703955,-0.20731707317073167,0.4642857142857131,-1.7744360902255627,1.3636363636363635,-1.1302237799946069,-0.20731707317073167,0.2857142857142857,-1.3345864661654128,1.3636363636363635,-0.7905095713130216,-0.19512195121951215,0.2857142857142857,-1.0789473684210527,0.15909090909090892,-0.7301159342140728
Ho Chi Minh,10.7769,106.7009,2022-02-04,0.9999999999999992,0.1470588235294117,0.6857142857142853,-0.18292682926829265,51.0,0.4754098360655734,0.15909090909090892,-0.20370370370370364,0.38274605103280707,-1.3333333333333333,-1.8333333333333333,-1.8421052631578936,-0.6944444444444449,-1.3555555555555558,-0.8325694257212174,0.10046573519630367,-0.8107810781078104,2022,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,-0.19918699186991864,0.5809523809523803,-1.8709273182957384,0.5606060606060606,-0.9357418890985882,-0.1881533101045296,0.42551020408163215,-1.4844253490870025,0.8474025974025973,-0.8022185417709812,-0.1920731707317073,0.31479591836734644,-1.243555316863587,0.542207792207792,-0.7239533181835681,-0.20731707317073167,0.5428571428571425,-1.770676691729323,0.5227272727272725,-0.8897276894041521,-0.20731707317073167,0.5142857142857135,-1.9999999999999987,1.0,-1.0849285521703955,-0.20731707317073167,0.4642857142857131,-1.7744360902255627,1.3636363636363635,-1.1302237799946069,-0.20731707317073167,0.3999999999999996,-1.2330827067669166,0.022727272727272645,-0.7538420059315174
Ho Chi Minh,10.7769,106.7009,2022-02-05,0.8085106382978718,0.1470588235294117,0.5999999999999994,-0.20731707317073167,3.0,-0.11475409836065559,-0.31818181818181823,-0.37037037037037035,0.353584447144593,-2.5,-1.6666666666666667,-1.9661654135338333,-0.583333333333333,-1.2444444444444447,-0.9738473982205436,0.14970059880239955,-0.1650165016501649,2022,0.8660254037844386,0.5000000000000001,0.9009688679024191,0.4338837391175582,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,-0.19918699186991864,0.609523809523809,-1.8596491228070164,0.12121212121212115,-0.8987148377819709,-0.1881533101045296,0.4704081632653056,-1.6541353383458637,0.7240259740259739,-0.881254092362207,-0.1920731707317073,0.3515306122448975,-1.2921589688506976,0.4983766233766232,-0.7308092285175048,-0.18292682926829265,0.6857142857142853,-1.8421052631578936,0.15909090909090892,-0.8325694257212174,-0.20731707317073167,0.5428571428571425,-1.770676691729323,0.5227272727272725,-0.8897276894041521,-0.20731707317073167,0.5142857142857135,-1.9999999999999987,1.0,-1.0849285521703955,-0.20731707317073167,0.2857142857142857,-0.7781954887218039,0.5454545454545455,-0.42059854408196284
Ho Chi Minh,10.7769,106.7009,2022-02-06,0.9999999999999992,-0.029411764705881707,0.5142857142857135,-0.17682926829268286,51.0,1.0163934426229504,0.5227272727272725,0.4351851851851854,0.31166464155528567,-2.6666666666666665,-1.7777777777777777,-2.1428571428571423,-0.583333333333333,-1.3111111111111116,-1.1496360204906975,0.25149700598803854,0.21342134213421277,2022,0.8660254037844386,0.5000000000000001,0.9749279121818236,0.22252093395631445,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.18902439024390238,0.5999999999999993,-1.9837092731829564,0.12121212121212115,-0.9853509481441528,-0.19947735191637625,0.515306122448979,-1.8329752953813094,0.659090909090909,-0.9787774910449478,-0.19076655052264804,0.3780612244897954,-1.3745972073039734,0.4902597402597401,-0.7650887801871885,-0.20731707317073167,0.5999999999999994,-1.9661654135338333,-0.31818181818181823,-0.9738473982205436,-0.18292682926829265,0.6857142857142853,-1.8421052631578936,0.15909090909090892,-0.8325694257212174,-0.20731707317073167,0.5428571428571425,-1.770676691729323,0.5227272727272725,-0.8897276894041521,-0.09756097560975607,0.1999999999999998,-0.8909774436090218,0.977272727272727,-0.46697222971151175
Ho Chi Minh,10.7769,106.7009,2022-02-07,1.0425531914893615,0.17647058823529443,0.6571428571428564,-0.19512195121951215,51.0,0.9016393442622949,0.4999999999999998,0.5648148148148149,0.25759416767922244,-1.1666666666666667,-1.6666666666666667,-1.8157894736842102,-0.583333333333333,-1.0444444444444443,-0.8163925586411419,0.2095808383233594,-1.2354235423542343,2022,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0,1.0,1.0,6.123233995736766e-17,-0.19308943089430888,0.5904761904761897,-1.9749373433583954,0.23484848484848475,-0.9799586591174609,-0.19773519163763062,0.5683673469387748,-1.9017185821697091,0.5357142857142855,-0.9824750606632506,-0.1898954703832752,0.41275510204081584,-1.4473684210526312,0.5178571428571427,-0.7851172822863297,-0.17682926829268286,0.5142857142857135,-2.1428571428571423,0.5227272727272725,-1.1496360204906975,-0.20731707317073167,0.5999999999999994,-1.9661654135338333,-0.31818181818181823,-0.9738473982205436,-0.18292682926829265,0.6857142857142853,-1.8421052631578936,0.15909090909090892,-0.8325694257212174,-0.20731707317073167,0.2857142857142857,-1.3345864661654128,1.3636363636363635,-0.7905095713130216
Ho Chi Minh,10.7769,106.7009,2022-02-08,0.9787234042553196,0.35294117647058887,0.6857142857142853,-0.1219512195121951,53.0,0.6065573770491801,0.7954545454545454,-0.10185185185185165,0.1688942891859053,-2.5,-1.458333333333334,-2.1390977443609005,-0.861111111111111,-0.755555555555556,-0.9501213265031009,0.1683300066533842,-0.5115511551155112,2022,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.16463414634146337,0.6190476190476183,-2.032581453634084,0.606060606060606,-0.97204996854498,-0.1855400696864111,0.5999999999999994,-1.9538131041890432,0.4545454545454544,-0.9567461387358928,-0.18597560975609753,0.4556122448979587,-1.5563909774436084,0.5714285714285713,-0.824172861379655,-0.19512195121951215,0.6571428571428564,-1.8157894736842102,0.4999999999999998,-0.8163925586411419,-0.17682926829268286,0.5142857142857135,-2.1428571428571423,0.5227272727272725,-1.1496360204906975,-0.20731707317073167,0.5999999999999994,-1.9661654135338333,-0.31818181818181823,-0.9738473982205436,-0.20731707317073167,0.4642857142857131,-1.7744360902255627,1.3636363636363635,-1.1302237799946069
Ho Chi Minh,10.7769,106.7009,2022-02-09,0.9574468085106385,0.20588235294117718,0.6571428571428564,-0.20731707317073167,3.0,1.131147540983606,1.0,0.3333333333333334,0.3730255164034022,-3.1666666666666665,-1.7222222222222223,-2.116541353383457,-0.8888888888888892,-1.177777777777778,-0.9889458074952807,0.15435795076516387,-0.07150715071507133,2022,0.8660254037844386,0.5000000000000001,0.9009688679024191,-0.43388373911755806,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,-0.17479674796747965,0.6666666666666661,-2.0238095238095224,0.7651515151515151,-0.9184865642131745,-0.1855400696864111,0.6204081632653056,-1.9704618689581086,0.4545454545454544,-0.9430343180680192,-0.18771777003484316,0.4841836734693873,-1.6345327604726092,0.6152597402597401,-0.8556022031352303,-0.1219512195121951,0.6857142857142853,-2.1390977443609005,0.7954545454545454,-0.9501213265031009,-0.19512195121951215,0.6571428571428564,-1.8157894736842102,0.4999999999999998,-0.8163925586411419,-0.17682926829268286,0.5142857142857135,-2.1428571428571423,0.5227272727272725,-1.1496360204906975,-0.20731707317073167,0.5142857142857135,-1.9999999999999987,1.0,-1.0849285521703955
Ho Chi Minh,10.7769,106.7009,2022-02-10,1.085106382978724,0.20588235294117718,0.7142857142857143,-0.13414634146341461,53.0,0.7049180327868853,0.4772727272727271,0.39814814814814853,0.34264884568651277,-2.3333333333333335,-1.6666666666666667,-1.9812030075187954,-0.9166666666666674,-0.9555555555555557,-0.856295497438662,0.05123087159017146,0.1441144114411435,2022,0.8660254037844386,0.5000000000000001,0.7818314824680299,-0.6234898018587335,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,-0.15447154471544713,0.6857142857142854,-2.078947368421051,0.7575757575757577,-0.931787543812348,-0.17508710801393726,0.644897959183673,-2.000537056928033,0.4480519480519479,-0.9382582906443778,-0.18336236933797906,0.5147959183673464,-1.6989795918367336,0.637987012987013,-0.8646150290798438,-0.20731707317073167,0.6571428571428564,-2.116541353383457,1.0,-0.9889458074952807,-0.1219512195121951,0.6857142857142853,-2.1390977443609005,0.7954545454545454,-0.9501213265031009,-0.19512195121951215,0.6571428571428564,-1.8157894736842102,0.4999999999999998,-0.8163925586411419,-0.20731707317073167,0.5428571428571425,-1.770676691729323,0.5227272727272725,-0.8897276894041521
Ho Chi Minh,10.7769,106.7009,2022-02-11,0.9361702127659572,0.20588235294117718,0.5714285714285714,-0.19512195121951215,51.0,0.9344262295081964,0.36363636363636354,0.12962962962962982,0.42405832320777664,-2.1666666666666665,-1.5555555555555556,-1.8947368421052628,-0.8888888888888892,-0.9777777777777783,-0.8929630628201661,-0.03226879574184391,0.09350935093509356,2022,0.8660254037844386,0.5000000000000001,0.6234898018587339,-0.7818314824680295,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,-0.17886178861788615,0.6476190476190474,-1.9974937343358385,0.6136363636363636,-0.9127347892513695,-0.1768292682926829,0.6285714285714281,-2.0080558539205144,0.4772727272727272,-0.9468859530870847,-0.18249128919860622,0.5270408163265301,-1.7462406015037586,0.6623376623376622,-0.8745522474290329,-0.13414634146341461,0.7142857142857143,-1.9812030075187954,0.4772727272727271,-0.856295497438662,-0.20731707317073167,0.6571428571428564,-2.116541353383457,1.0,-0.9889458074952807,-0.1219512195121951,0.6857142857142853,-2.1390977443609005,0.7954545454545454,-0.9501213265031009,-0.18292682926829265,0.6857142857142853,-1.8421052631578936,0.15909090909090892,-0.8325694257212174
Ho Chi Minh,10.7769,106.7009,2022-02-12,0.8351063829787242,0.3235294117647061,0.5428571428571425,-0.20731707317073167,3.0,0.9180327868852459,0.09090909090909079,0.4629629629629629,0.05710814094775242,-2.3333333333333335,-1.5,-1.7142857142857129,-0.8333333333333338,-0.9111111111111114,-0.7635481261795621,-0.15768463073852027,0.2860286028602853,2022,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,-0.17886178861788615,0.6095238095238094,-1.863408521303257,0.31060606060606055,-0.8376022288127968,-0.1768292682926829,0.6204081632653057,-1.9720730397422115,0.5357142857142856,-0.9168431999383729,-0.18249128919860622,0.5454081632653056,-1.8131041890440376,0.6298701298701298,-0.89904864615029,-0.19512195121951215,0.5714285714285714,-1.8947368421052628,0.36363636363636354,-0.8929630628201661,-0.13414634146341461,0.7142857142857143,-1.9812030075187954,0.4772727272727271,-0.856295497438662,-0.20731707317073167,0.6571428571428564,-2.116541353383457,1.0,-0.9889458074952807,-0.20731707317073167,0.5999999999999994,-1.9661654135338333,-0.31818181818181823,-0.9738473982205436
Ho Chi Minh,10.7769,106.7009,2022-02-13,0.6914893617021273,0.2647058823529416,0.3857142857142861,-0.01829268292682927,65.0,0.262295081967213,0.6818181818181818,0.9374999999999997,-0.08140947752126344,-1.8333333333333333,-1.1805555555555558,-1.3392857142857146,-0.43749999999999994,-0.5666666666666673,-0.5926125640334297,-0.2914171656686421,-0.6237623762376233,2022,0.8660254037844386,0.5000000000000001,0.2225209339563141,-0.9749279121818237,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.14024390243902435,0.5,-1.6494360902255636,0.37878787878787873,-0.7497079176777194,-0.15418118466898953,0.6020408163265304,-1.857277121374865,0.5584415584415583,-0.8372684204444776,-0.1768292682926829,0.5586734693877548,-1.845126208378087,0.6087662337662337,-0.9080229557447127,-0.20731707317073167,0.5428571428571425,-1.7142857142857129,0.09090909090909079,-0.7635481261795621,-0.19512195121951215,0.5714285714285714,-1.8947368421052628,0.36363636363636354,-0.8929630628201661,-0.13414634146341461,0.7142857142857143,-1.9812030075187954,0.4772727272727271,-0.856295497438662,-0.17682926829268286,0.5142857142857135,-2.1428571428571423,0.5227272727272725,-1.1496360204906975
